5461288256	3160	1521195109	张丹三
5461873487	619	1510966585	孙静怡
5462211905	2261	1521010322	李晶
5478872932	2069	1521012148	孙歆文
5478873704	1899	1520693669	汪佳翎
5479678683	3187	1521110224	宋昕冉
5490234918	3807	1521025165	王晓佳
5490236021	2031	1521209371	闫明筠
5490615346	2163	1521024531	谢天依
5490958194	2051	1521181573	杨韫玉
5491330253	1452	1520859435	汪束
5491331848	5132	1521034251	杨冰怡
5617036654	1015	1520937316	刘闲
5617036657	410	1520691180	任玥霖
5617256267	831	1520087677	张怀瑾
5675361083	9396	1521189739	GNZ48
5676293287	10265	1521205203	BEJ48
5680339910	2151	1520931737	陈珂
5680341906	1082	1491375674	陈音
5680342179	256	1456666904	刘诗蕾
5680343342	2134	1521218957	费沁源
5681003434	1439	1521185422	陈韫凌
5681004199	2403	1521104776	段艺璇
5681072386	1484	1520771692	蒋舒婷
5681353210	736	1520687039	陈美君
5681354886	1674	1521118967	陈雨琪
5681355162	999	1508997590	杜雨微
5681431060	687	1470049640	申月姣
5681431767	2017	1520945636	刘增艳
5681476803	1713	1514129474	刘梦雅
5681479865	1985	1521090066	李沁洁
5681480311	907	1502890456	刘筱筱
5681828458	1918	1521108539	林嘉佩
5681945173	1057	1521211800	沈梦瑶
5682588352	2004	1521037659	王露皎
5685088161	909	1492954295	冯雪莹
5685467003	1741	1521023979	高源婧
5686134819	2125	1521211971	洪珮雲
5690216533	2182	1521202198	张怡
5690264778	1292	1521212662	姜杉
5690266096	676	1520941758	宋思娴
5691238431	1909	1521061482	胡晓慧
5691239843	1772	1520611408	潘瑛琪
5691247924	39	1450415844	时语婕
5691250627	1017	1518090507	袁航
5692183212	1071	1474814602	徐佳丽
5692872163	948	1470295433	刘力玮
5693244741	2086	1505062828	周怡
5786322468	693	1520075719	宋雨珊
5786332015	2732	1521210536	谢蕾蕾
5786337191	878	1520857064	於佳怡
5786337946	2043	1521209962	阳青颖
5786339067	528	1470929595	张菡筱
5786679436	2688	1520522494	严佼君
5786685220	1414	1495007166	邹佳佳
5786991235	978	1521006655	田姝丽
5787002847	1129	1521032168	熊素君
5787012546	946	1516441763	张文静
5787334703	1593	1521214811	曾艾佳
5787347460	1533	1520433797	张凯祺
5860521350	187	1470208288	邓艳秋菲
5860521783	84	1459864721	程文路
5861113498	2596	1521118308	张嘉予
5861115930	907	1521203144	孙珍妮
5861419679	934	1520921529	成珏
5861422056	1728	1519814480	林忆宁
5861422830	472	1502949830	王金铭
5861952965	1126	1517231577	吕梦莹
5861956116	193	1470226426	钱艺
5863012981	2414	1521215421	李佳恩
5863498042	1145	1521120626	黄彤扬
5879769942	164	1486374945	毕梦媛
5879771257	813	1521197546	李想
5879771383	878	1520783665	李媛媛
5879772356	228	1486367126	林堃
5880065358	860	1509461622	陈姣荷
5880065475	1353	1520956829	陈倩楠
5880065587	592	1520835888	冯思佳
5880065713	617	1487394663	胡博文
5880066349	653	1495279780	李诗彦
5880066726	1229	1521215308	李梓
5885155590	1359	1490018674	周倩玉
5885708534	2030	1520866516	刘倩倩
5885722642	2601	1521216878	左嘉欣
5885812685	1496	1521037897	左婧媛
5885940120	1731	1521215584	唐莉佳
5885954688	1782	1521215833	肖文铃
5885955392	1754	1521101659	洪静雯
5886335398	240	1472828946	王馨悦
5886364444	1638	1521042565	卢静
5886364814	2044	1521034713	陈欣妤
5886585193	1815	1521120840	张琼予
5886586996	2285	1521042755	罗寒月
5886587197	528	1490011340	胡怡莹
5886589255	1312	1520950008	陈楠茜
5886797095	860	1520771295	刘胜男
5886797197	1999	1520988593	刘姝贤
5886797408	1543	1521211259	罗雪丽
5886797829	1500	1520765765	马玉灵
5886798137	1601	1520864133	青钰雯
5886798570	1705	1509126980	孙姗
5886997271	1292	1520863595	林溪荷
5886998248	1150	1508866075	牛聪聪
5886998602	987	1520340593	苏杉杉
5886998975	490	1492954485	文妍
5887054947	1203	1520769835	冼燊楠
5887697249	2317	1521215652	郑丹妮
5887697862	2079	1520951326	熊心瑶
5887698175	1501	1521110517	陈慧婧
5887712082	2071	1521037358	冯嘉希
5887714199	1898	1521037012	孙馨
5887863238	1712	1521218211	刘力菲
5891499998	686	1517707359	夏越
5891500145	1094	1519525740	顼凘炀
5891502165	683	1520853784	郑一凡
5891709949	638	1488289704	易妍倩
5891710058	820	1521017881	张梦慧
5891711600	1588	1521213526	张笑盈
5999949460	214	1520414681	GNZ48星梦剧院
6012632939	6340	1521195538	SHY48
6013595120	896	1520898999	葛司琪
6013595317	1420	1521133294	任心怡
6013595409	1207	1521116006	叶苗苗
6013595603	468	1519557855	张韩紫陌
6013595694	396	1520858801	李泓瑶
6013595744	1239	1520152967	孙语姗
6013595830	1144	1521020490	杨晔
6013611098	1066	1520253530	黄恩茹
6013806959	95	1485697028	陈逸菲
6013807023	332	1495867531	吴月黎
6013807210	976	1520828972	李娜
6013822815	1388	1521215093	杨一帆
6013823016	1835	1521027755	房蕾
6016757708	1168	1520169728	石羽莎
6017032776	57	1480448750	单习文
6017033285	1236	1519288602	王雨煊
6017289512	1108	1520925302	陈雅钰
6019361685	1772	1520769086	许婉玉
6019913036	1416	1521006910	祁静
6019913274	1107	1520850257	曾晓雯
6020242374	759	1521193846	潘燕琦
6020242753	411	1494744049	徐真
6020769478	1885	1521209714	刘菊子
6020796878	1720	1521106305	徐诗琪
6021143413	2519	1521032704	吕一
6021669925	1311	1521214688	江真仪
6021695822	782	1521212393	袁一琦
6022034041	1475	1502615756	赵韩倩
6022563429	814	1501573935	张雅梦
6022570907	1067	1521034396	刘瀛
6022573703	1276	1521212106	许逸
6022589086	1041	1520858897	姚祎纯
6033035492	81	1479015869	戴欣佚
6033312477	1875	1521213863	李伊虹
6033592700	705	1520950865	黄黎蓉
6033593819	679	1496668990	向芸
6033922472	860	1507130350	刘嘉怡
6033924165	1080	1519487499	王炯义
6034210438	771	1520869161	王偲越
6034212582	1604	1521174592	农燕萍
6034488423	637	1520692241	陈梓荧
6034492357	757	1520955531	龙亦瑞
6034493369	826	1521024873	杨媛媛
6034495212	1348	1521088802	杜秋霖
6034777428	1056	1520695953	王翠菲
6034777701	1310	1520680940	陈桂君
6034778078	538	1503925297	王盈
6034779235	520	1514880629	于珊珊
6034780322	960	1521177766	杨可璐
6034785630	1337	1520756124	王秭歆
6034787484	578	1503885132	张心雨
6047256977	726	1520776351	代玲
6047257712	124	1500302540	赵翊民
6047258201	445	1521023717	赵欣雨
6072207945	383	1519793495	冯译莹
6072215122	1154	1521200113	赖梓惜
6072246154	675	1520865191	秦玺
6072253579	344	1497839966	南翎璞
6072439004	712	1521119172	韩家乐
6072474944	1063	1520866463	杨允涵
6072479233	348	1521008979	赵佳蕊
6072479451	943	1521203188	刘娜
6072952676	660	1521200400	孙敏
6072953785	851	1521208181	关思雨
6076987148	1054	1521092720	李慧
6076991598	386	1501658682	朱燕
6077051895	255	1521210669	卢天惠
6077062280	776	1501550759	陈婧文
6077067367	760	1521128343	刘娇
6077701058	1016	1521119229	王诗蒙
6077704872	798	1521206614	付紫琪
6078070724	160	1493178606	徐静妍
6085914482	669	1521028662	曲悦萌
6085915818	425	1521018712	张爱静
6085919643	332	1519526453	寇承希
6085921687	348	1521216740	徐斐然
6085925136	234	1506873885	李熙凝
6085952810	449	1519489183	董思佳
6086347770	689	1520152902	李晴
6086405133	606	1521187325	刘静晗
6087617716	144	1506431664	张云梦
6092097437	272	1519995054	任雨情
6092098134	464	1519820153	杨肖
6092102689	479	1520785784	郑洁丽
6092167195	549	1521108598	高志娴
6093208595	81	1491319363	张幼柠
6093331643	187	1517241690	张儒轶
6195671369	455	1521208099	汪慕远
6195974151	764	1521129150	林芝
6196031461	262	1520944318	毕瑞珊
6206089818	385	1521015792	金锣赛
6206092468	261	1519389439	乔钰珂
6206250173	522	1521211974	毛其羽
6206251515	915	1520581657	赵笛儿
6206252374	177	1500216916	李沐遥
6206252683	475	1521097681	孙晓艳
6206253523	114	1515565686	刘崇恬
6206253822	112	1506939727	徐静
6210685704	0	0	郑心雨
6210698348	567	1520611323	刘一菲
6210709458	523	1521024862	兰昊
6212622903	333	1520683429	黄子璇
6212629669	14	1503660079	郑依灵
6212646098	789	1521023168	胡丽芝
6218364821	619	1521038676	金莹玥
6218529389	229	1519805755	逯芳竹
6218540972	127	1520491256	唐诗怡
6218543083	646	1521023208	谢艾琳
6218546242	605	1521181256	郑悦
6220368316	444	1521122413	王菲妍
6220528915	497	1520940947	高雪逸
6221966810	582	1520951383	GNZ48陈佳莹
6222140840	595	1521201485	陶波尔
6224070206	342	1520934203	郑诗琪
6224120976	171	1521028389	高崇
6224124376	527	1521042809	张秋怡
6224125612	640	1520784910	朱怡欣
6224133256	559	1521202687	程一心
6224134031	889	1521116355	方晓瑜
6226275725	485	1521181037	陈俊宏
6226628154	423	1521207410	叶锦童
6226633353	266	1520438421	菅瑞静
6226636255	372	1521015279	臧聪
6226645701	64	1501647506	陈奕君
6226714312	349	1520841611	赖俊亦
6226723553	120	1501257453	刘小末
6226727842	555	1520897687	方诗涵
6226738316	185	1503731130	陈乐添
6226757995	372	1516600689	王睿琦
6228178858	414	1521191524	张羽涵
6228187615	409	1518676860	龚梦婷
6228889272	742	1521033182	梁可
6249091150	819	1520956906	沈小爱
6250843867	1583	1521184589	CKG48
6261962223	353	1517745144	林歆源
6357065910	378	1518191993	孙亚萍
6357093073	0	0	葛佳慧
6361363846	50	1511701888	许嘉怡
6371457043	755	1521130343	黄楚茵
6371458040	772	1521128493	吴羽霏
6372310435	446	1521210868	何梦瑶
6372420855	424	1521132956	程子钰
6375254027	447	1521125077	余芷媛
6375256585	352	1521133609	邓惠恩
6375457642	1386	1521192355	罗可嘉
6375458920	392	1521210737	叶晓梦
6375460788	449	1521028037	梁婉琳
6376516458	645	1521181763	符冰冰
6379039876	167	1520947685	赵天杨
