103259286719163415846	438	https://picasaweb.google.com/103259286719163415846/20150503#6144545007388303474	Chikano_Rina	JKT48\TEAM_J	近野莉菜	6144545007782068737
103342573267763172642	316	https://picasaweb.google.com/103342573267763172642/6292963281310280321#6292963280148172546	Melody_Nurramdhani_Laksani	JKT48\TEAM_J	Melody Nurramdhani Laksani	6292963281310280321
103350333579457321452	10108	https://picasaweb.google.com/103350333579457321452/6310486436080787185#6310486441213207458	金子剛	other	金子剛	6310486436080787185
103367743533270569828	1556	https://picasaweb.google.com/103367743533270569828/6287143534351885169#6287143532398296050	Jo_Eriko	NMB48\TEAM_N	城恵理子	6287143534351885169
103373202181979763569	3999	https://picasaweb.google.com/103373202181979763569/6310392453080418001#6310392450863266930	Miyamae_Ami	SKE48\TEAM_S	宮前杏実	6310392453080418001
103444419310947145740	1031	https://picasaweb.google.com/103444419310947145740/6310488759481550337#6310488757699034354	Iino_Miyabi	AKB48\TEAM_A	飯野雅	6310488759481550337
103559499039879686772	1007	https://picasaweb.google.com/103559499039879686772/12616#6244038862573227026	Nozawa_Rena	AKB48\TEAM_B	野澤玲奈	6244038862370326273
103577079977140124149	597	https://picasaweb.google.com/103577079977140124149/6310500789446474369#6310500790859177394	Yabuki_Nako	HKT48\TEAM_H	矢吹奈子	6310500789446474369
103621242289574282721	3763	https://picasaweb.google.com/103621242289574282721/6310628923236148465#6310628923805037650	Okamoto_Naoko	HKT48\TEAM_H	岡本尚子	6310628923236148465
103663030781390958288	4895	https://picasaweb.google.com/103663030781390958288/6285880559103087649#6285880557605740946	Yamaguchi_Yuuki	NMB48\TEAM_N	山口夕輝	6285880559103087649
103672820480928504638	385	https://picasaweb.google.com/103672820480928504638/6299377098653586849#6299377100204020674	Sato_Kiara	AKB48\TEAM_4	佐藤妃星	6299377098653586849
103713218956069883516	2592	https://picasaweb.google.com/103713218956069883516/20151121#6219613376313525234	Tsuzuki_Rika	SKE48\TEAM_S	都築里佳	6219613376156956113
103948509378248185139	5218	https://picasaweb.google.com/103948509378248185139/6286787110641092097#6286787109635440034	Shiroma_Miru	NMB48\TEAM_M	白間美瑠	6286787110641092097
103959130721189812017	3710	https://picasaweb.google.com/103959130721189812017/20150425#6141337521032405634	湯浅洋	other	湯浅洋	6141337519027728833
104003652269738791415	1658	https://picasaweb.google.com/104003652269738791415/6310527408361931185#6310527407710182098	Yamada_Marina	HKT48\TEAM_H	山田麻莉奈	6310527408361931185
104185663412698594190	2936	https://picasaweb.google.com/104185663412698594190/6310529921227977649#6310529920092024562	Motomura_Aoi	HKT48\TEAM_KIV	本村碧唯	6310529921227977649
104194696388777073954	1226	https://picasaweb.google.com/104194696388777073954/6309924413614574161#6309924414766104722	Furuhata_Nao	SKE48\TEAM_KII	古畑奈和	6309924413614574161
104341148263550771546	1471	https://picasaweb.google.com/104341148263550771546/6293816318582486593#6293816317685000242	Goto_Risako	SKE48\TEAM_S	後藤理沙子	6293816318582486593
104375100134443203420	396	https://picasaweb.google.com/104375100134443203420/2014021403#5980458166866962114	Sashihara_Rino	HKT48\TEAM_H	指原莉乃	5980458166261276033
104439643812463829576	267	https://picasaweb.google.com/104439643812463829576/20160315#6262150008119740114	Uemura_Azusa	NMB48\TEAM_M	植村梓	6262150009098995569
104529234818538128511	3378	https://picasaweb.google.com/104529234818538128511/20151208#6225680679473905794	Okita_Ayaka	NMB48\TEAM_M	沖田彩華	6225680679656715505
104542081579938874871	879	https://picasaweb.google.com/104542081579938874871/6310133399890571809#6310133403065240738	Matsumoto_Chikako	SKE48\TEAM_S	松本慈子	6310133399890571809
104765647760653784150	2706	https://picasaweb.google.com/104765647760653784150/6284524946480134689#6284524945468066738	Kurokawa_Hazuki	NMB48\TEAM_BII	黒川葉月	6284524946480134689
104767306886773323307	60	https://picasaweb.google.com/104767306886773323307/53113#5884109097296313682	Rezky_Wiranti_Dhike	JKT48\TEAM_J	Rezky Wiranti Dhike	5884109093331499489
104773980789079999630	1402	https://picasaweb.google.com/104773980789079999630/6310536591126810593#6310536591904313170	Akiyoshi_Yuka	HKT48\TEAM_H	秋吉優花	6310536591126810593
104815465208323574550	1532	https://picasaweb.google.com/104815465208323574550/6310517439586398641#6310517442708618562	Mukaichi_Mion	AKB48\TEAM_4	向井地美音	6310517439586398641
104832409151547328144	1886	https://picasaweb.google.com/104832409151547328144/6310536386240820305#6310536385440493602	Omori_Miyuu	AKB48\TEAM_4	大森美優	6310536386240820305
105015705151101532017	1777	https://picasaweb.google.com/105015705151101532017/20160119#6241328430227008946	Nakanishi_Chiyori	AKB48\TEAM_A	中西智代梨	6241328433640114609
105047002579470450869	2132	https://picasaweb.google.com/105047002579470450869/6310656056792848593#6310656055755236034	Hokazono_Hazuki	HKT48\Kenkyuusei	外薗葉月	6310656056792848593
105061858596196255815	872	https://picasaweb.google.com/105061858596196255815/20160331#6267960410014862322	Kumazaki_Haruka	SKE48\TEAM_E	熊崎晴香	6267960409959234849
105078910574942856246	921	https://picasaweb.google.com/105078910574942856246/6310519534579671921#6310519537938635346	Taniguchi_Megu	AKB48\TEAM_A	谷口めぐ	6310519534579671921
105194101177612637043	1230	https://picasaweb.google.com/105194101177612637043/6309763954458112513#6309763952514807474	Morita_Ayaka	NMB48\Kenkyuusei	森田彩花	6309763954458112513
105493861434312425996	866	https://picasaweb.google.com/105493861434312425996/6310160316713107969#6310160316377108658	Yamashita_EmiRi	HKT48\Kenkyuusei	山下エミリー	6310160316713107969
105599945949824406376	9	https://picasaweb.google.com/105599945949824406376/20120519#5744167791386512578	Miyazaki_Miho	AKB48\TEAM_K	宮崎美穂	5744167793559038209
105604609782506015432	1186	https://picasaweb.google.com/105604609782506015432/6307191480331049633#6307191484551424418	Kojima_Mako	AKB48\TEAM_K	小嶋真子	6307191480331049633
105610508746152409503	1780	https://picasaweb.google.com/105610508746152409503/2015120602#6224942341323686194	Shibuya_Nagisa	NMB48\TEAM_BII	渋谷凪咲	6224942341490309121
105665047658486860449	934	https://picasaweb.google.com/105665047658486860449/6310162117429057793#6310162115974719906	Arai_Yuki	SKE48\TEAM_KII	荒井優希	6310162117429057793
105835152133357364264	1805	https://picasaweb.google.com/105835152133357364264/6310534446791606721#6310534449975045506	Sasaki_Yukari	AKB48\TEAM_4	佐々木優佳里	6310534446791606721
105868959172319352511	853	https://picasaweb.google.com/105868959172319352511/6310473101474364337#6310473100644975554	Kawamoto_Saya	AKB48\TEAM_B	川本紗矢	6310473101474364337
105975378768005691666	4739	https://picasaweb.google.com/105975378768005691666/6310493226610318833#6310493223647472226	Hayashi_Momoka	NMB48\TEAM_BII	林萌々香	6310493226610318833
106045837216950688504	582	https://picasaweb.google.com/106045837216950688504/6282189373388849233#6282189373290782722	Devi_Kinal_Putri	JKT48\TEAM_J	Devi Kinal Putri	6282189373388849233
106102390858541443310	4243	https://picasaweb.google.com/106102390858541443310/6310141271074213185#6310141269328259986	Anai_Chihiro	HKT48\TEAM_H	穴井千尋	6310141271074213185
106166082359574012420	4052	https://picasaweb.google.com/106166082359574012420/6310523869596356593#6310523869213726402	Inoue_Yuriya	HKT48\TEAM_H	井上由莉耶	6310523869596356593
106201966404533491693	278	https://picasaweb.google.com/106201966404533491693/2614#5977438885759446146	Ayana_Shahab	JKT48\TEAM_J	Ayana Shahab	5977438885041715473
106298806748844369997	196	https://picasaweb.google.com/106298806748844369997/6307422302275414721#6307422304101561218	Sendy_Ariani	JKT48\TEAM_J	Sendy Ariani	6307422302275414721
106575927859217364851	670	https://picasaweb.google.com/106575927859217364851/6310508343116102609#6310508344697718002	Goto_Moe	AKB48\TEAM_B	後藤萌咲	6310508343116102609
106717826067598567372	1192	https://picasaweb.google.com/106717826067598567372/6310153479803491121#6310153482060883394	Umeta_Ayano	AKB48\TEAM_B	梅田綾乃	6310153479803491121
106829664684074866626	958	https://picasaweb.google.com/106829664684074866626/20160410#6271702346498804546	Hidaka_Yuzuki	SKE48\TEAM_KII	日高優月	6271702348544245361
106871589723314171280	1003	https://picasaweb.google.com/106871589723314171280/6310533091319580961#6310533090711699202	Fukushi_Nao	SKE48\TEAM_E	福士奈央	6310533091319580961
106880477295979333654	1003	https://picasaweb.google.com/106880477295979333654/6310501213552209121#6310501215622812930	Kurihara_Sae	HKT48\Kenkyuusei	栗原紗英	6310501213552209121
106910542102403476007	366	https://picasaweb.google.com/106910542102403476007/20150521#6151238579546776450	Matsuoka_Chiho	NMB48\Kenkyuusei	松岡知穂	6151238579321397345
106926723626971174827	1811	https://picasaweb.google.com/106926723626971174827/2015100903#6203613096449002562	Takayanagi_Akane	SKE48\TEAM_KII	高柳明音	6203613097621040353
107238963481347254445	2791	https://picasaweb.google.com/107238963481347254445/6305849149411824849#6305849151194138754	Futamura_Haruka	SKE48\TEAM_S	二村春香	6305849149411824849
107241677527739013868	2767	https://picasaweb.google.com/107241677527739013868/6310127547533160769#6310127548702779746	Matsuoka_Natsumi	HKT48\TEAM_H	松岡菜摘	6310127547533160769
107370876377500588267	562	https://picasaweb.google.com/107370876377500588267/6297721088460179793#6297721088617586546	Iso_Kanae	NMB48\TEAM_BII	磯佳奈江	6297721088460179793
107410599171378978168	5896	https://picasaweb.google.com/107410599171378978168/20160126#6244109463444029730	Ijiri_Anna	NMB48\TEAM_BII	井尻晏菜	6244109463147028017
107601672136294326338	335	https://picasaweb.google.com/107601672136294326338/6303866162335939201#6303866165451333202	Shania_Junianatha	JKT48\TEAM_J	Shania Junianatha	6303866162335939201
107626904264065248069	1829	https://picasaweb.google.com/107626904264065248069/20160329#6267350459047502338	Ego_Yuna	SKE48\TEAM_KII	江籠裕奈	6267350460726230897
107687494121164169057	2595	https://picasaweb.google.com/107687494121164169057/20160403#6269096078632212482	Ueda_Mirei	NMB48\TEAM_BII	植田碧麗	6269096080295617713
107756318055823246187	2181	https://picasaweb.google.com/107756318055823246187/20150816#6183585943822666706	Kishino_Rika	NMB48\TEAM_N	岸野里香	6183585945752448065
107850647144188324652	2673	https://picasaweb.google.com/107850647144188324652/6310502543158713889#6310502540923279506	Ueki_Nao	HKT48\TEAM_KIV	植木南央	6310502543158713889
107858117023519021548	2648	https://picasaweb.google.com/107858117023519021548/6310517463239439457#6310517464090142690	Moriyasu_Madoka	HKT48\TEAM_KIV	森保まどか	6310517463239439457
107910364578005352567	1468	https://picasaweb.google.com/107910364578005352567/6308705574379203857#6308705576434436738	Takahashi_Juri	AKB48\TEAM_B	高橋朱里	6308705574379203857
107951103633724735018	3665	https://picasaweb.google.com/107951103633724735018/6309796380463983153#6309796379304118930	Nishizawa_Rurina	NMB48\Kenkyuusei	西澤瑠莉奈	6309796380463983153
108018326935141497587	3374	https://picasaweb.google.com/108018326935141497587/6310334411049626001#6310334410245322802	Ichino_Narumi	SKE48\TEAM_E	市野成美	6310334411049626001
108158383330906277526	613	https://picasaweb.google.com/108158383330906277526/6310498681058806305#6310498678977510322	Tanaka_Miku	HKT48\TEAM_H	田中美久	6310498681058806305
108199783819141838282	960	https://picasaweb.google.com/108199783819141838282/6310527046919749841#6310527048275945458	Yamauchi_Yuna	HKT48\Kenkyuusei	山内祐奈	6310527046919749841
108233787438424471919	1648	https://picasaweb.google.com/108233787438424471919/6310131869818784865#6310131867316352802	Tomiyoshi_Asuka	HKT48\TEAM_KIV	冨吉明日香	6310131869818784865
108246279762026812099	2278	https://picasaweb.google.com/108246279762026812099/6310138743412760785#6310138744541510418	Izuta_Rina	AKB48\TEAM_B	伊豆田莉奈	6310138743412760785
108252790369525260137	1670	https://picasaweb.google.com/108252790369525260137/6285129451511303969#6285129452402243474	Odan_Mai	NMB48\Kenkyuusei	大段舞依	6285129451511303969
108341666924993077629	2845	https://picasaweb.google.com/108341666924993077629/20160331#6267862267182921922	Koga_Narumi	NMB48\TEAM_N	古賀成美	6267862275233694593
108367535733172853340	205	https://picasaweb.google.com/108367535733172853340/20140507#6010696365422730594	Oya_Shizuka	AKB48\TEAM_B	大家志津香	6010696364593717505
108592604171173727989	3523	https://picasaweb.google.com/108592604171173727989/6310134876405058225#6310134873700607650	Wakatabe_Haruka	HKT48\TEAM_H	若田部遥	6310134876405058225
108705263081706477178	2976	https://picasaweb.google.com/108705263081706477178/6298680744975805793#6298680745686871186	Matsumura_Kaori	SKE48\Kenkyuusei	松村香織	6298680744975805793
108841554434587390767	2533	https://picasaweb.google.com/108841554434587390767/20150418#6138930946985251570	Mita_Mao	NMB48\TEAM_M	三田麻央	6138930952397713905
108854773205091274205	2537	https://picasaweb.google.com/108854773205091274205/6310516685662622529#6310516684395111698	Kojina_Yui	HKT48\TEAM_H	神志那結衣	6310516685662622529
108862052279750773861	5580	https://picasaweb.google.com/108862052279750773861/6286932101051027409#6286932101170699538	Yoshida_Akari	NMB48\TEAM_N	吉田朱里	6286932101051027409
109052751022632539844	2032	https://picasaweb.google.com/109052751022632539844/6310506061457613969#6310506064240222210	Fujie_Reina	NMB48\TEAM_M	藤江れいな	6310506061457613969
109057690948151627836	7750	https://picasaweb.google.com/109057690948151627836/6307167859437354097#6307167857978432370	Azuma_Yuki	NMB48\TEAM_M	東由樹	6307167859437354097
109273326082502819549	779	https://picasaweb.google.com/109273326082502819549/6279311384338266401#6279311383755695010	Suzuki_Mariya	SNH48\Team_SII	鈴木まりや	6279311384338266401
109296261729226382359	1464	https://picasaweb.google.com/109296261729226382359/6310542059665399777#6310542059081670706	Kitazawa_Saki	AKB48\TEAM_4	北澤早紀	6310542059665399777
109380179669644031316	853	https://picasaweb.google.com/109380179669644031316/20150816#6183454569098633042	Yokoyama_Yui	AKB48\TEAM_K	横山由依	6183454569181301025
109503962668698372253	1234	https://picasaweb.google.com/109503962668698372253/6310189904449369425#6310189905805855666	Tani_Marika	SKE48\TEAM_E	谷真理佳	6310189904449369425
109544372058574620997	2911	https://picasaweb.google.com/109544372058574620997/20150116#6104783480402414050	Watanabe_Miyuki	NMB48\TEAM_BII	渡辺美優紀	6104783501549066401
109547251260290757268	236	https://picasaweb.google.com/109547251260290757268/20160226#6255422629429317218	Kashiwagi_Yuki	AKB48\TEAM_B	柏木由紀	6255422637180177217
109604402297397821753	1634	https://picasaweb.google.com/109604402297397821753/6309774280771474721#6309774283145299698	Shinozaki_Ayana	AKB48\TEAM_4	篠崎彩奈	6309774280771474721
109793323492513330070	262	https://picasaweb.google.com/109793323492513330070/20160402#6268667196671150818	Shimazaki_Haruka	AKB48\TEAM_A	島崎遥香
109823086254169095183	1364	https://picasaweb.google.com/109823086254169095183/6310482250077951425#6310482250190295394	Kitano_Ruka	SKE48\TEAM_KII	北野瑠華	6310482250077951425
109994959142682444259	472	https://picasaweb.google.com/109994959142682444259/6308499114235007873#6308499113605472850	Takatera_Sana	SKE48\TEAM_E	髙寺沙菜	6308499114235007873
110200146300913549655	1112	https://picasaweb.google.com/110200146300913549655/6310433346048625441#6310433346784458034	Aramaki_Misaki	HKT48\Kenkyuusei	荒巻美咲	6310433346048625441
110216234612751595989	1124	https://picasaweb.google.com/110216234612751595989/20150907#6191615137224312722	Oba_Mina	SKE48\TEAM_KII	大場美奈	6191615138208880449
110219169108613831999	554	https://picasaweb.google.com/110219169108613831999/2015010402#6100496115468233218	Kinoshita_Momoka	NMB48\TEAM_M	木下百花	6100496121867323809
